id,field_id,titel_autor,rasignatur,volltext,unique_key,file,field
3160,302.0,KNESCHAUREK,5136/49,Kneschaurek O 73 va Knesehatirek F. Die kurz- und langfristigen Bestimmungsfaktoren der Zinsentwicklung in der Schweiz. Vertrag gehalten an der Vorstandssitzung der Schweizerischen Vereinigung zum Schütze der Sparer und Rentner am 27. Juni,5136/49F.KNESCHAUREK am 27.Jun,chunk_5,
3161,303.0,KNESCHAUREK,,Knoschaurek Francesco Kneschaurek Francesco J. Graf Hans Oeorges. Wirtschaft und Marktprognosen als Grundlage der Unternehmungspolitik. St. Gallen: St. Galler Zentrum für Zukunftsforschung 1984. A 22 cm IXf 284 S 22254,FRACESCOKNESCHAUREK4 S 22254 ,chunk_5,
3162,304.0,KNICKERBOCKER,5046,Knickerbocker H. Knickerbocker R. Kommt Europa wieder Berlin: Rowohlt 1932 241 S. i A J 1965,5046H RKNICKERBOCKER J*\ 1965 ,chunk_5,
3163,305.0,KNIES,2344/2,Knies Erich 3¿ Knies Erich Janz Dieter Goronzy Dieter Statistik und elektronische Datenverarbeitung im Versicherungsbetrieb Die Versicherungsausbildung Band II Bad Homburg vor der Höhe Berlin Zürich Verlag Dr. Max Gehlen 1975 21,2344/2ERICHKNIES5.	-  21  ,chunk_5,
3164,306.0,KNIGGE,,Knigge: Kleiner für Reisende und Vertreter Puntsch Eberhard Kleiner Knigge,KNIGGEnigge ... ,chunk_5,
3165,307.0,KNIGHT,,Knight Jeffrey Rüssel a Stock Exchange Official Yearbook 1973 74,JEFFREY RUSSELKNIGHT  1973-74 ,chunk_5,
3166,308.0,KNOCHE,5132/8,Knoche Georg 5132 Knoche Georg Röhrer Klaus Anwendung des Lochkartenverfahrens in der Hagelversicherung Sonderdruck aus Versicherungwirtschaft 1961 Nr. 24 Schriftenreihe des Seminars für Versicherungsbetriebslehre an der Universität Münster,5132/8GEORGKNOCHEsi- tät Mü,chunk_5,
3167,309.0,KNOCHENHAUER,1994,Knochenhauer Wolfgang Knochenhauer Wolfgang Das Recht der Lebens- und Unfallversicherung Die Praxis der Versicherungswirtschaft Heft 10 Leipzig: Meiner 1936 110 S. © 2503 Gerichtsassessor,1994WOLFGANGKNOCHENHAUERassessor) ,chunk_5,
3168,310.0,KNOELL,84232,Knöll Heinz-Dieter. Knöll Heinz-Dieter. Busse Jürgen. Aufwandschätzung von Softwareprojekten in der Praxis Methoden Werkzeug Einsatz Fallbeispiele. Angewandte Informatik Band 8. Mannheim: EIW Wissenschaftsverlag 1991. 22 cm 204 S. 304ol,84232HEINZ DIETERKNOELL4 S 3o4ol ,chunk_5,
3169,341.0,AEPPLI,86837,Aeppli Heinz. Aeppli Heinz. ZGB OR Schweizerisches Zivilgesetzbuch und Schweizerisches Obligationenrecht mit Neben gesetz en und Verordnungen herausgegeben und mit Anmerkungen versehen von HA1 283l überarbeitete Auflage Zürich Orell Pussli,86837HEINZAEPPLIll PUssli ,chunk_0,
3170,342.0,AEPPLI,83287,Aeppli Heinz Aeppli Heinz ZGB OR Schweizerisches Zivilgesetzbuch und Obligationenrecht Vollständige Ausgabe des Gesetzes samt einschlägigen Nebengesetzen und Verordnungen nach neuesterem Stand Mit Verweisungen Anmerkungen und Hinweisen auf,83287HEINZAEPPLI- sen auf ,chunk_0,
3171,343.0,AEPPLI,6149,A e p p 1 i Aeppli H Zürcher Wahl- und Abstimmungsrecht Textausgabe der Zürcherischen Gesetze und Verordnungen über Wahlen und Abstimmungen mit einer einlässlichen Darstellung des Wahl- und Abstimmungsrechts für die Praxis sowie einem alphabetischen,6149H.AEPPLIalphabetis,chunk_0,
3172,344.0,AEPPLI,91586,Aeppll 0 Die Aktiengesellschaften und ihre Aktionäre Ansprache gehalten vor der Zürcher volkswirtschaftlichen Gesellschaft am 6. Dezember 1978 Schriftenreihe der Schweizerischen Kreditanstalt Heft 55 Zürich Schweizerische Kreditanstalt,91586O.AEPPLIerische Kr,chunk_0,
3173,345.0,AEPPLI,700069,Aeppli Sebastian 7000 to T Aeppli Sebastian Das beschränkte Wahlrecht im Übergang von der Stände zur Staatsbürgergesellschaft Zielsetzungen des Zensuswahlrechts Dias Univ Zürich Zürich Schulthess Polygraphischer Verlag AG 1988,"700069SEBASTIANAEPPLIG, 1988). ",chunk_0,
3174,346.0,AERNI,,Aerni Klaus s Bauernhäuser Berner Themenwahl und Texte KA1,KLAUSAERNIxte: K'A1 ,chunk_0,
3175,347.0,AERNI (KG) G114,85446,85446 Aerai KG G 114 Vermögensanlage der 2. Säule im Brennpunkt Schriftenreihe der IST Nr. 16 Zürich IST Investmentstiftung für Personalvorsorge 1987 21 cm 112 S,85446AERNI (KG) G114cm.112 S. ,chunk_0,
3176,348.0,AERNI (KG) J 325,85290,85290 Aerni KG J 325 Schwarzenbach Hans Rudolf Wirz Hans Gerold Fichtes Grundlagen der beruflichen Vorsorge BVGBVV Zürich Schulthess Polygraphischer Verlag 1985 23 cm 188 S,85290AERNI (KG) J 325m. 188 S. ,chunk_0,
3177,349.0,AERNI (S 423),"84212/1,2",84212 12 Aerni S. Doucet Michel Wörterbuch der deutschen und französischen Rechtssprache 2 Teile München: CH Becksche Verlagsbuchhandlung 1966 20 cm 2 Bde,"84212/1,2AERNI (S 423)m. 2 Bde. ",chunk_0,
3178,350.0,AERO-ALMANACH,6237/A,Aero-Almanach MôJ Aero-Almanach und Flugführer Schweiz und Europa Guide aérien de la Suisse et de l’Europe Air guide to Switzerland and Europe Stand am 1. Januar 1951 Januar 1956 Herausgeber Aero-Club der Schweiz Jubiläumsausgabe Zürich,6237/AAERO-ALMANACHabe. (Züri,chunk_0,
3179,311.0,HARRAP,83240,"Harrap Es Business Dictionary Englisch—Français, Français—Anglais
Edited by Françoise Laurendeau Collin, Jane Pratt
Revised and edited by Helen Knox
London: Harrap Ltd 1991
24 cm
XVI, 612 S.",83240HARRAP2] p.30468,chunk_4,
3180,312.0,HARRAP,83621,Harrap Harrap H.1 S shorter French and English dictionary Reprint of the 1991 edition Edinburgh Harrap Books Limited 1992 27 cm A xxii 2050 P 31974 t,83621HARRAP.31974	^<t,chunk_4,
3181,313.0,HARRAP,85663,Harrap Harrap H1 a shorter French and English dictionary Reprint Edited by Peter Collin Helen Knox 2 parts Part 1 English French XVII 983 p part 2 French English 798 p London Harrap Limited 1984 24 cm,"85663HARRAP4).	-24cm,",chunk_4,
3182,314.0,HARRAP,82852,Harrap's shorter French and English dictionary by J E Mason revised by M Ferlin and P Forbes edited by D M Ledesert and R P L Ledesert completely revised and enlarged edition London George G Harrap Company Ltd 1970 25 cm XVI 647,"82852HARRAPmXVI, 647 ",chunk_4,
3183,315.0,HARRIES,,Harries Harries Entscheidungen des Oberhandelsgerichts in Versicherungsstreitigkeiten Berlin Vahlen 182 6 S 58 B 9 S,HARRIES 9S^ (Dr.),chunk_4,
3184,316.0,HARRIS,87351,"Harris Matthew. Harris Matthew. Excel-Programmierung mit VBA in 21 Tagen. Autorisierte Übersetzung der amerikanischen Originalausgabe Mit 1 Diskette. Haar: München, SAMS Markt Technik Buch und Software Verlag GmbH 1996. 24 cm, 1070 S.","87351MATTHEVHARRIS S.,^^	l D",chunk_4,
3185,317.0,HARRIS,,Harris Thomas A. Harris Thomas A. Ich bin ok du bist ok Wie wir uns selbst besser verstehen und unsere Einstellung zu anderen verändern können Eine Einführung in die Transaktionsanalyse Aus dem Amerikanischen Übertragen von Irmela Brender ro,THOMAS A.HARRISrender. ro,chunk_4,
3186,318.0,HARRISON,,"Brück, E. Brück, E. Reichsgesetz über den Versicherungsvertrag nebst dem zugehörigen Einführungsgesetz Vom 30. Mai 1908 7. Auflage Guttentagsche Sammlung Deutscher Reichsgesetze Nr 83 Berlin W de Gruyter & Co 1932 (VIII 563 56 S)",DEBBIEHARRISON] D'H1 ...,chunk_4,
3187,319.0,HARRISON,86749,Harrisonliarfc Harrison Mark The USENET handbook A user's guide to alt.news A nutshell handbook Sebastopol CA O'Helliy Associates Inc 1995 A 24 cm XIV 372 p 342 o 9,86749MARKHARRISON.342o9	^*-,chunk_4,
3188,320.0,HARTENSTEIN,6096,Hartenstein Hans. Hartenstein Hans. Devisennotrecht Kommentar zu dem Devisengesetz nebst Durchführungsverordnung dem Gesetz über Zahlungsverbindlichkeiten gegenüber dem Ausland dem Gesetz über die Errichtung einer Deutschen Verrechnungskasse und den Richt,6096HANSHARTENSTEINdden Richt,chunk_4,
3189,281.0,VD SIEGRIST (W),86322,86322 VD Siegrist W. Smith Jr. Clifford W. Smithson Charles W. Wilford D. Sykes Managing Financial Risk The Institutional Investor Series in Finance New York Harper How Publishers 1990 24 cm XVI 416 p,"86322VD SIEGRIST (W)VI,416 p. ",chunk_9,
3190,282.0,VD STEINLE (CH/IK),86829,86829 VD Steinle luiilart Frankreich J. Kelly Jame K Business Transformation Manager Uagaiin Edition Wien Wirtschaft Verlag Carl Ueberreuter 1995 21 cm 446 S,86829VD STEINLE (CH/IK)cm.446  S.,chunk_9,
3191,283.0,VD THALMANN (PF/REV),81714,811 714 VD Thalmaiin PFREV Klinger Michael A. Klinger Oskar. ABC der Gestaltung und Prüfung des Internen Kontrollsystems IKS im Unternehmen. Wien: Linde Verlag 1998 23 cm 103 S,81714VD THALMANN (PF/REV)cm.103 S. ,chunk_9,
3192,284.0,VD THALMANN (PF/REV),88120,88120 YD Thalmann PFREV International accounting standards 1998 Deutsche Fassung Hg. IAS International Accounting Standards Committee Stuttgart Schäffer-Poeschel Verlag 1999 24 cm XXII 966 S,"88120VD THALMANN (PF/REV)II,966 S. ",chunk_9,
3193,285.0,VD THIEMANN (FI/H),87107,87107 VD Thiemann PIH Meier Christian Lehren aus Verlusten im Kreditsgeschäft Schweiz 2 aktualisierte Auflage Bank- und finanzwirtschaftliche Forschungen Band 219 Bern Verlag Paul Haupt 1997 23 cm XVI 285 S,"87107VD THIEMANN (FI/H)XVI,285 S ",chunk_9,
3194,286.0,VD THIEMANN (FI/H),87587,87587 VD Thiemann FIH Bruns Christoph Meyer Bullerdiek Frieder Professionelles Portfoliomanagement Aufbau Umsetzung und Erfolgskontrolle strukturierter Anlagestrategien Stuttgart Schaffer Poeschel Verlag 1996 25 cm XXIII 435 S,"87587VD THIEMANN (FI/H)II,435 S. ",chunk_9,
3195,287.0,VD THIEMANN (FI/H),87588,87588VP Thiemann FIH Schierenbeck Henner Ertragsorientiertes Bankmanagement Band I Grundlagen Markteinste Beziehungsmanagement und Rentabilitätscontrolling 5. vollständig überarbeitete und erweiterte Auflage Wiesbaden Bet,87588VD THIEMANN (FI/H)baden: Bet,chunk_9,
3196,288.0,VD THIEMANN (FI/H),87596,87596 VD Thiemann FIH Schierenbeck Henner Rolfes Bernd Entscheidung orientierte Margenkalkulation Schriftenreihe des Instituts für Kreditwesen der Westfälischen Wilhelms-Universität Münster Band 38 Frankfurt am Main Fritz Knapp Verlag,87596VD THIEMANN (FI/H)app Verlag,chunk_9,
3197,289.0,VD THIEMANN (FI/H),87597,87597 VD Thiemann FIH Schierenbeck Henner Grundzüge der Betriebswirtschaftslehre 12 Überarbeitete und erweiterte Auflage Schriftenreihe Der Organisator Band 2 Gießen Verlag Dr. Götz Schmidt 1996 24 cm XVIII 717 S,"87597VD THIEMANN (FI/H)II,717 S. ",chunk_9,
3198,290.0,VD THIEMANN (FI/H),84955,84955 VD Thiemann PIH Kittel Hermann Marktstrategien im Hypothekarkreditgeschäft Der Wettbewerb zwischen den Hypothekarkreditinstituten in der Wohnungsbaufinanzierung Berlin Duncker Humblot 1974 24cm 353 S,"84955VD THIEMANN (FI/H)4cm.353S, ",chunk_9,
3199,301.0,MERZ,,Merz Hans Merz Hans Obligationenrecht Allgemeiner Teil 1 Teilband Einleitung §§ 13 Entstehung allgemeine Charakterisierung die Obligation §§ 420 Schweizerisches Privatrecht Band VII Basel Helbing Lichtenhahn Verlag AG 1984 24,HANSMERZ84).   -24,chunk_6,
3200,302.0,MERZ,11080,Merz Hans Merz Hans Professor Dr. jur. Ordinarius für schweizerisches Privatrecht an der Universität Bern Ausgewählte Abhandlungen zum Privat- und Kartellrecht Festschrift zum 70. Geburtstag des Verfassers am 26. Februar 1977 Herausgegeben v,11080HANSMERZsgegeben v,chunk_6,
3201,303.0,MERZ,1778,Merz Hans Merz Hans Das schweizerische Kartellgesetz Grundlagen und Hauptprobleme Mit einer Bibliographie zum schweizerischen Kartellrecht Abhandlungen zum schweizerischen Recht Neue Folge Heft 376 Bern Stämpfli 1967 VIII 144 S 9017,1778HANSMERZ44 S.)9017,chunk_6,
3202,304.0,MERZ,94423,Merz Rainer tfi¿ € J. Merz Hans Jefcer die Schranken der Kartellbindung Abhandlungen zum schweizerischen Recht Heft 502 Bern: Stämpfli 1953 VIII 68 SK 2834 Prof. Dr.,94423HANSMERZ(Prof.Dr.),chunk_6,
3203,305.0,MERZ,,Merz leos Scheurer Karl Bundesrat KSeh 1 Reden,LEOMERZ1.   Reden,chunk_6,
3204,306.0,MERZ,7867/H,Merz Otto. Merz Otto. Die Kreditoperationen des Bundes von 1914 bis 1922. Weinfelden: Neuenschwander 1925. 159 S. Dr.,7867/HOTTOMERZ9 S.)(Dr.),chunk_6,
3205,307.0,MERZ,,Merz V Merz V. Die fünfte Haager Konferenz für internationales Privatrecht Nach einem am 10. Mai 1926 in der schweizerischen Vereinigung für internationales Recht gehaltenen Vortrag Druckschriften der Schweizerischen Vereinigung für internationales Recht,V.MERZternationa,chunk_6,
3206,308.0,MES,84838,U E SUES Handbuch Methode zur Ermittlung von Sanierungskosten Hrsger Pro Renova und Verlag Schück Söhne AG Übersetzung ins Deutsche Karin Blessing Red Pierre Merminod Ernst u.a. mit Formularblättern im Falz Rüschlikon Verlag Schlick Söhne,84838MESick Söhne ,chunk_6,
3207,309.0,MESCHKE,7864/E,Meschke Jochen Meschke Jochen über das Industriegeschäft der deutschen Feuerversicherungsaktiengesellschaften in den Jahren 1900 1932 eine geschichtlich-statistische Betrachtung unter besonderer Berücksichtigung der seit 1900 verfolgten Prämienpolitik,7864/EJOCHENMESCHKEenpolitik),chunk_6,
3208,310.0,MESLIER,1440,Mealier R Meslier R Guide pratique de l'impôt sur les bénéfices industriels et commerciaux Ouvrage contenant les textes et commentaires des lois en vigueur au 15 mai 1930 7e éd Paris Union industrielle et commerciale 193 158 Sixf,1440R.MESLIER58 S.)i'Xf,chunk_6,
3209,281.0,FRAU JÄGER (PL),86041,86041 Frau Jäger PL Die Sprache ist kein Mann Madame Anregungen für einen nicht existierenden Sprachgebrauch Hrsg von der Frauengruppe der Schweizerischen JournalistInnenUnion SJU Zürich Printoset Dr 1985 21 cm 46 S,86041FRAU JÄGER (PL)1cm.46 S. ,chunk_3,
3210,282.0,FRAU JÄGER (PL),86042,86042 Frau Jäger PL Richtlinien zur Vermeidung deutschen Sprachgebrauchs Von Susanna Eäberlin Rachel Schmid Bva Wyas Zürich 1988 21cm 40 S,86042FRAU JÄGER (PL)cm.40  S. ,chunk_3,
3211,283.0,FRAU JÄGER (PL),86088,86088 Frau Jäger PL Sehr geehrte Herren Ich seiismus in der Sprache Referate gehalten von Lisbeta Herger Ursa Krattiger Tinga ua 2 unveränderte Auflage Basel Zentralsekretariat STPADP 1990 21 Om 52 S,86088FRAU JÄGER (PL)1om.52 S. ,chunk_3,
3212,284.0,FRAU JAHA (KW),85790,85790 Fiau CUFäeolcr KQ Robert Paul Dictionnaire alphabétique et analogique de la langue française Le Petit Robert 1 Paris Le Robert 1988 24o  rXXXI  2171 p,"85790FRAU JAHA (KW)I,2171 p. ",chunk_3,
3213,285.0,FRAU JAHN (KW),85792,85792 Jiaa OPäoelei KO Potonnier GB Potonnier B Wörterbuch für Wirtschaft Recht und Handel Band III Französisch Deutsch Wiesbaden Brandstetter Verlag 1970 21 cm X 71486 S,85792FRAU JAHN (KW).1486  S. ,chunk_3,
3214,286.0,FRAU JAHN (KW),85793,85793 PJBU OjPaciulof ICO Sachs KVillatte C Laagenscheidts Grosewörtertuch Französisch Deutsch Französisch 9. Aufl. Berlin München Wien Zürich Langenscheidt KG 1979 27 cm XX7Hf 1080 p,85793FRAU JAHN (KW)f1080  p. ,chunk_3,
3215,287.0,FRAU JEANNERET (KW),83361,83361 Frau Jeanneret KW Robert Paul» Dictionnaire alphabétique et analogique de la langue française Paris Bictionnaires Le Robert 1991 24 cm XXXI 2171 S,"83361FRAU JEANNERET (KW)I,2171 S. ",chunk_3,
3216,288.0,FRAU JEANNERET (KW),86419,Frau Jeanneret KW Duden Rechtschreibung der deutschen Sprache 20 A Mannheim: Dudenverlag 1991 20 cm 832 S,86419FRAU JEANNERET (KW)m. 832 S. ,chunk_3,
3217,289.0,FRAU JEANNERET (KW),86420,86420 Frau Jeanneret KW Langenscheidt L1a Handwörterbuch Französisch 1 23A 1992 9A 1991 Berlin Langenscheidt KG 1991 1992 25 cm 1314 S,86420FRAU JEANNERET (KW)m.1314 S. ,chunk_3,
3218,290.0,FRAU JENNI (ID),86950,86950 Frau Jenni ID Duden Rechtschreibung der deutschen Sprache 21 vollkommen neu bearbeitete und erweiterte Auflage Mannheim Dudenverlag AG 1996 20 cm 910 S,86950FRAU JENNI (ID)cm.910 S. ,chunk_3,
3219,311.0,RATTIN,6775,Rattin Alôi K. Rattin Alei K. Erlebnisse Episoden mit Jägern Fischern Reitern Mäzenen und anderen Besserwissern Effretikon Scan Trint AG 1995 30 cm ± 124 S. ill. Portr. 33980,6775ALEX K.RATTINtr. 33980 ,chunk_7,
3220,312.0,RATZEL,85374,Ratzel Rudolf Ratzel Rudolf Die deliktarechtliche Haftung für ärztliches Fehlverhalten im Diagnosebereich Biss. Univ. Bremen Europäische Hochschulschriften Reihe II Rechtswissenschaft Band 573 Frankfurt am Main Bern New York Peter Lang,85374RUDOLFRATZEL Peter Lan,chunk_7,
3221,313.0,RAUB,,Raub Steffen Probst Gilbert RS1 Romhardt Kai Wissen managen Wie Unternehmen ihre wertvollste Resource optimal nutzen,STEFFENRAUBl nutzen. ,chunk_7,
3222,314.0,RAUBER,12411,Rauber Georg Rauber Georg Der urheberrechtliche Schutz von Computerprogrammen Eine problemorientierte Untersuchung des Werkbegriffs nach schweizerischem und internationalem Urheberrecht Diss. Univ. Zürich Computer und Recht Band 17 Zürich,"12411GEORGRAUBER (Zürich),",chunk_7,
3223,315.0,RAUCH MEN,82969,Rauch Men Rauch Men Sozialversicherung in der Schweiz 4. Überarbeitete Auflage Zürich Handelskammer Deutschland-Schweiz 1994 30 cm £ XIII 103 S 33655,82969RAUCH MEN. 33655	< ,chunk_7,
3224,316.0,RAUM 465,81400,8l400 Raum 465 Bübler Ottmar Bilanz und Steuer bei der Einkommens Gewerbe und Vermögensbesteuerung 1952,81400RAUM 465 ...	1952 ,chunk_7,
3225,317.0,RAUM S 427,81401,81401 Raum Moser Hane und Otto Steiner Kommentar zum neuen luzer nischen Steuergesetz 1947,81401RAUM S 427..	(1947) ,chunk_7,
3226,318.0,RAUMGLIEDERUNGEN,,Raumgliederungen Raumgliederungen für die Volkszählung der Schweiz 1990 Die Raumgliederungen der Schweiz,RAUMGLIEDERUNGENhweiz ... ,chunk_7,
3227,319.0,RAUMPLANUNG,83043,Raumplanung 3 Raumplanung Schweiz Aufgaben der Raumplanung und Raumplanungsorganisation des Bundes Bericht der Arbeitsgruppe des Bundes für Raumplanung Hauptbericht und Anhang zum Hauptbericht Zürich Leonhardstrasse 27 1970 30 cm 175,83043RAUMPLANUNG0 cm. 175+,chunk_7,
3228,320.0,RAUSCH,,Rauach Heribert s Umweltrecht Das des Bundes,HERIBERTRAUSCH   Bundes ,chunk_7,
3229,301.0,BLÄTTER,72018,Blätter für Vertrauensärzte der Lebensversicherung Herausgeber Verband deutscher Lebensversicherungsgesellschaften Jahr 1910 ff. 1941 Berlin 1910 1941,72018BLÄTTER10- 1941. ,chunk_1,
3230,302.0,BLÄTTER,142,Blätter 142 Blätter für zürcherische Rechtsprechung Neue Folge der Schweizer Blätter für handelsrechtliche Entscheidungen Bd 119 02 Generalregister zu Bd 125 2635 3645 46555665 66757685 8696 Zürich Art Inst. Grell Füssli 1902 ff y,142BLÄTTER02 ff.- y ,chunk_1,
3231,303.0,BLÄTTER,653,Blätter Blätter Münchener zur Versicherungsmathematik Mathematisches Institut der Ludwig-Maximilians-Universität München Versicherungsmathematisches Kolloquium Hrsg. Günter Koch Hefte 12 1986 17 1991 23 München,653BLÄTTER München: ,chunk_1,
3232,304.0,BLÄTTER,7472,Blätter 7472 i Blättertschweizerische für Handel und Industrie Bulletin commercial et industriel suisse Jg 171910 ff 551948 Bern 1910 1948 34,"7472BLÄTTER 1948, 34 ",chunk_1,
3233,305.0,BLÄTTLER,,Blättler Werner Blättler Werner Papier Luzern Selbstverld Verfassers 1943 107 S Geschäfteführer der 1944 4757 Bereohnungsstelle IV des Schweiz Buchdruckervereins ï,WERNERBLÄTTLERrvereinsï ,chunk_1,
3234,306.0,BLATTMANN,,"Blattmann Lynn – Blattmann Lynn. Prauenspuren Archivalische Quellen und Literatur zur Zürcher Frauengeschichte. Ira Stadtarchiv Zürich. Zusammengestellt von LB1. Mit Vorwort von Fritz Lendenmann, Zita Küng und Linda Mantovani. Vögeli Zürich",LYNNBLATTMANNi. Zürich:,chunk_1,
3235,307.0,BLATTNER,,"Blattner E. Blattner E. Die Verschollenheit und die Lebensversicherung. Mill. Verschleißversicherungsmathematiker Heft 9 Bern: Stämpfli 1914. S. 139, 180. Dr.",E.BLATTNER80) (Dr.) ,chunk_1,
3236,308.0,BLATTNER,,"Blattner Emil. Blattner Emil. Die Rechtsverhältnisse der Mitglieder in der Erwerbe- und Wirtschaftengenossenschaft nach schweizerischem Obligationenrecht und ausländischen Gesetzgebungen. Das Univ. Bern: Aarau Sauerländer 1899. VIII, 18 S.","EMILBLATTNERI,18? S.) ",chunk_1,
3237,309.0,BLATTNER,,Blattner Niklaus Schaetti Stephan Dürrenberger Remi Sneldon George Berufliche Vorsorge und Arbeitsmarkt Projektierung KB,NIKLAUSBLATTNERung: K'B. ,chunk_1,
3238,310.0,BLÄTZINGER,82634,"Blätzinger » Karl Blätzinger, Karl Manuskript Vorbereitung für Schreibsatz Unter Mitarbeit von Alfred Nonnenraacher Buchreihe der Staatlichen Ingenieurschule für Wirtschafts- und Betriebstechnik der grafischen Industrie Stuttgart Band 1 Stuttgart",82634KARLBLÄTZINGERtuttgart-S,chunk_1,
3239,281.0,SD MÜLLER (CH/PS),88399,88399 SD E. Müller CHP S. Bach Volker Vogler Petra Cesterie Hubert H. Rösger Business Knowledge Management Praxiserfahrungen mit Intranetbasierten Lösungen Berlin Springer Verlag 1999 24 cm XIII 282 S,"88399E.SD MÜLLER (CH/PS)III,282 S ",chunk_8,
3240,282.0,SD MÜLLER (CH/PS),88470,88470 SD Eugen Müller CHPS Maute Wolfgang Steiner Martin Rufener Adrian Steuern und Versicherungen 2. Auflage Muri Bern Cosmos Verlag AG 1999 23 cm 448 S,"88470EUGENSD MÜLLER (CH/PS)cm.448 S, ",chunk_8,
3241,283.0,SD SCHMID (CH/PL),86871,86871 Si Schmidatraurnann ieila D. Hirt monilca Müller Werner R. Teilzeitarbeit in der Führung Perspektiven für Frauen und Männer in qualifizierten Berufen W1 W2 Wirtschaftswissenschaftliches Zentrum der Universität Basel Arbeitswelt ein,86871SD SCHMID (CH/PL)swelt; ein,chunk_8,
3242,284.0,SD SCHMID (CH/PL),86898,86898 SD Schmid CHPL Schürer Hans Ueli Arbeit und Recht Praktischer Wegweiser für den Berufsalltag 4. überarbeitete Auflage Zürich Verlag des Schweizerischen Kaufmännischen Verbandes 1994 21 cm 239 S,86898SD SCHMID (CH/PL)1cm.239 S.,chunk_8,
3243,285.0,SD SCHMID (CH/PL),87388,87388 SD Schmid CHPL Wunderer Rolf Kühn Thomas. Hrsger Innovatives Personalmanagement Theorie und Praxis unternehmerischer Personalarbeit Neuwied Hermann Luchterhand Verlag GmbH 1995 24 cm XI 567 S,"87388SD SCHMID (CH/PL)XI,567 S. ",chunk_8,
3244,286.0,SD SCHMID (PL),83835/1-4,8383514 SD Schnid P. L. S. Knkelmann Martin Mobing Eine Untersuchung des Kaufmännischen Versandes Zürich und des Schweizerischen Beobachters Zürich Kaufmännischer Verband Zürich 1994 21 cm 24 S,83835/1-4SD SCHMID (PL)21cm.24 S.,chunk_8,
3245,287.0,SD SCHMID (PL),86654,86654 SL Scliraid PL Helbling Carl Personalvorausgabe und BVG Gesamtdarstellung 6. Auflage Bern Verlag Paul Haupt 1995 • 23 cm 885 S,86654SD SCHMID (PL)3cm.885 S.,chunk_8,
