id,field_id,titel_autor,rasignatur,volltext,unique_key,file,field
27315,2745.0,ZINGG (CH/VT),87693,87693 U. Zingg CHVT Schwarz Jans Rudolf Numerische Mathematik mit einem Beitrag von Jörg Waldvogel 4. überarbeitete und erweiterte Auflage Mit 119 Figuren 158 Beispielen und 118 Aufgaben Stuttgart B.G. Teubner 1997 23 cm 653 S,87693U.ZINGG (CH/VT)cm.653 S. ,chunk_9,
27316,2746.0,ZINGG (CH/VT),87694,87694 U 2ingg CHVT Isenbart Fritz Münzner Hans Lebensversicherungsrecht Mathematik für Praxis und Studium 3. vollständig überarbeitete Auflage Wiesbaden Betriebswirtschaftlicher Verlag Dr. Th. Gabler GmbH 1994 24 cm 119 S,87694U.ZINGG (CH/VT)4cm.119 S ,chunk_9,
27317,2747.0,ZINGG (CH/VT),87695,87695 U Zingg CHVT Pfeiffer Christoph Einführung in die Rückversicherung Das Standardwerk für Theorie und Praxis 4. Auflage neu bearbeitet von Gerd Hofmann und Jan von der Thüsen Wiesbaden Betriebswirtschaftlicher Verlag Dr. Th. Gabler,87695U.ZINGG (CH/VT).) Gabler ,chunk_9,
27318,2748.0,ZINGG (CH/VT),87713,87713 U. Zingg CHVT Sträub Erwin Nonlife Insurance Mathematics 2nd Corrected Printing Swiss Association of Actuaries Zürich Berlin Springer Verlag 1997 24 cm 136 S.,87713U.ZINGG (CH/VT)cm.136 p. ,chunk_9,
27319,2749.0,ZINGG (ME),81691,81691 Dr. Kuppor Seal Hilary L. Survival probabilities The goal of risk theory Wiley seriös in probability and mathematical statistics Applied probability and statistics 1978,81691ZINGG (ME)  (1978). ,chunk_9,
27320,2750.0,ZINGG (ME),81949,81949 Methods effective actuarial theory by MJ Goovaerts RKstas and Insurance series Vol 3 Amsterdam North Holland 1990 23 cm XIII 316 S,"81949ZINGG (ME)I, 316 S. ",chunk_9,
27321,2751.0,FRAGEN,2069/24,Fragen Fragen betriebstechnische der Lebensversicherung 24. Folge a Verwaltungsbauten,2069/24FRAGENbauten... ,chunk_2,
27322,2752.0,FRAGEN,2069/25,Fragen Fragen betriebstechnische der Lebensversicherung 25 Folgen Auszahlungsvorgänge,2069/25FRAGENvorgänge. ,chunk_2,
27323,2753.0,FRAGEN,2069/26,Frauen Fragen betriebstechnische der Lebensversicherung 26 Folge s Mehrfachversicherungen,2069/26FRAGENherungen. ,chunk_2,
27324,2754.0,FRAGEN,2069/27,Fragen betriebstechnische der Lebensversicherung 27 Folge s Datenverarbeitung elektronische in den Versicherungsbetrieben Teil V Bestimmung der technischen Posten des Jahresabschlusses,2069/27FRAGENchlusses. ,chunk_2,
27325,2755.0,FRAGEN,2069/28,Fräsen auf Fragen betriebstechnische der Lebensversicherung 28 Folgen s Geldausgang,"2069/28FRAGENdausgang, ",chunk_2,
27326,2756.0,FRAGEN,2069/29,Fragen zu den Fragen betriebstechnischer der Lebensversicherung 29 Folge s Unterschriftenregelung betriebstechnisch,2069/29FRAGENechnisch. ,chunk_2,
27327,2757.0,FRAGEN,2069/30, Fragen Fragen betriebstechnische der Lebensversicherung 30 Folge a lesen maschinelles Teil I Das maschinelle Lesen von Zahlungseingängen,2069/30FRAGENingängen. ,chunk_2,
27328,2758.0,FRAGEN,2069/31,Fragen Fragen betriebstechnische der Lebensversicherung 31 Folge s Technik der Arbeitsanweisung,2069/31FRAGENnweisung. ,chunk_2,
27329,2759.0,FRAGEN,2069/32,Fragen Fragen betriebstechnische der Lebensversicherung Folge Abrechnung des Vertreterlnkasaos,2069/32FRAGENlnkasaos. ,chunk_2,
27330,2760.0,FRAGEN,2069/33,Fragen Fragen betriebstechnische der Lebensversicherung 33 Folge a Hilfsmittel technische im Schreibdienst,2069/33FRAGENibdienst. ,chunk_2,
27331,2661.0,GRUPPE,,"8737 Brück, E. Brück, E. Reichsgesetz über den Versicherungsvertrag nebst dem zugehörigen Einführungsgesetz vom 30. Mai 1908. 7. Auflage. (20. bis 23. Tausend) Guttentagsche Sammlung Deutscher Reichsgesetze. Nr. 83. Berlin: W. de Gruyter & Co. 1932. (VIII, 563, 56 S.)",GUENTHERGRUPPEutomation ,chunk_3,
27332,2662.0,GRUPPENSPIELE,84881,Gruppenspiele Gruppenspiele und Übungen für Führungs Kommunikations und Verhaltenstraining Hsg. Wolfgang Reineke MIC Kompaktprogramm Landsberg a Lech MIC Management Informations Center im Verlag Moderne Industrie Wolfgang Dummer Co 1983,"84881GRUPPENSPIELE Co., 1983",chunk_3,
27333,2663.0,GRUPPENVERSICHERUNG,81557,557 Gruppenversicherung Wirth Marcel Le oholx des prestations dans les oaises de retraite,81557GRUPPENVERSICHERUNGretratte. ,chunk_3,
27334,2664.0,GRUPPENVERSICHERUNG,81628-81628A,8128 8128A Gruppenversicherung Verzeichnis schweizerischer Berufs- und Wirtschaftsverbände,81628-81628AGRUPPENVERSICHERUNGsverbände ,chunk_3,
27335,2665.0,GRUPPENVERSICHERUNG,81777,8l777 Gruppenversicherung Genève Ganton Loi générale sur les contributions publiques 1955,81777GRUPPENVERSICHERUNG...	1955- ,chunk_3,
27336,2666.0,GRUPPENVERSICHERUNG,81797,8l 797 Gruppenvereversicherung Adressen Verzeichnis der Verwaltungsräte schweizerischer Aktiengesellschaften Abgeschlossen mit dem 30. Juni 1956,81797GRUPPENVERSICHERUNGuni 1956. ,chunk_3,
27337,2667.0,GRUPPENVERSICHERUNG,81910,8I 910 Gruppe Versicherung Versicherungs- und Fürsorgeeinrichtungen in der Schweiz 1957,81910GRUPPENVERSICHERUNGz... 1957 ,chunk_3,
27338,2668.0,GRUPPENVERSICHERUNG,82017,82017 Gruppenversicherung Guyer J. Tageszinstabellen,82017GRUPPENVERSICHERUNGstabellen ,chunk_3,
27339,2669.0,GRUPPENVERSICHERUNG,82018,82018 Gruppenversicherung Guyer J Tageszinetabellen 3 34,82018GRUPPENVERSICHERUNG   3 3/4$ ,chunk_3,
27340,2670.0,GRUPPENVERSICHERUNG,82030,82030 Gruppenversicherung Weiss-Albrecht Handbuch der betrieblichen Altersfürsorge,82030GRUPPENVERSICHERUNGfüreorge. ,chunk_3,
27341,2651.0,TRENDS,,Trends Trends recent and future developments in nonmedical assurance and the granting of free cover 11 Report by Advanced Study Group No 174 of the Insurance Institute of London London Insurance Institute of London 1965 61 p 7962,TRENDS61 p.)7962,chunk_8,
27342,2652.0,TRÉSORS,,Trésors Trésors de mon pays 813 Tanner Henri Tanner Gérard Carouge,TRÉSORS   Carouge,chunk_8,
27343,2653.0,TREUHAND,,Treuhand Treuhand und Revisionskanzlei Schweizerische Abschlussprüfung und Unternehmungsberatung Festschrift,TREUHANDchrift ...,chunk_8,
27344,2654.0,TREUHANDGESELLSCHAFT,97473,Treuhandgesellschaft schweizerische Chronik für die Zeit von 1906 1981 75 Jahre verfasst im Auftrag der Gesellschaft von Gustav Adolf Wanner Basel Schweizerische Treuhandgesellschaft 1981 30 cm 3 S.,97473TREUHANDGESELLSCHAFT Hrsfíeber,chunk_8,
27345,2655.0,TRIBUNE,,Tribüne Tribüne von Elsass-Lothringen Organ des Versicherungswesens und der volkswirtschaftlichen Interessen in Elsass-Lothringen Jg. 11883 1884 IV 1886 1887 Erscheint nicht mehr Straßburg 1883 1807,TRIBUNE7.	fol.eoi,chunk_8,
27346,2656.0,TRIEBEL,,Triebel Franzs Güthe Georg Grundbuchordming 1923 1037 R. Reichsgerichtsrat,FRANZTRIEBELriohtsrat),chunk_8,
27347,2657.0,TRIEPEL,,Triepel Hermann Herrlinger Robert Die anatomischen Namen ihre Ableitung und Aussprache 25. Auflage völlig neubearbeitet und entsprechend den neuen anatomischen Namen. Pariser NA ergänzt von R. H. München: J. F. Bergmann 1957. 82,HERMANNTRIEPEL 1957.	(82,chunk_8,
27348,2658.0,TRIEPEL,81798,"12345

Brück, E. Brück, E. Reichsgesetz über den Versicherungsvertrag nebst dem zugehörigen Einführungsgesetz Vom 30. Mai 1908 7. Auflage 20. bis 23. Tausend Guttentagsche Sammlung Deutscher Reichsgesetze Nr. 83 Berlin: W. de Gruyter & Co. 1932 (VIII, 563, 56 S.)

Brück, Ernst. Brück, Ernst. Das Privatversicherungsrecht Mannheim: J. Bensheimer 1930 (35, 819 S.) 1771. A (Prof. Dr.)

Brück, E. und P. Hager. Reichsgesetz über den Versicherungsvertrag nebst dem zugehörigen Einführungsgesetz vom 30. Mai 1906 5. Auflage von E. Brück Guttentagsche Sammlung Deutscher Reichsgesetze Nr 83 Berlin: W. de Gruyter & Co. 1926 (Z, 5)",81798HERMANNTRIEPEL,chunk_8,
27349,2659.0,TRIER,3799,Trier Gunnar TJrier Gunnar. Technische Prämienbasis bei Norske Folkelivs og Pensjonsforsikring AS 1917–1967. Oslo: Grø'dahl Sjöfn Boktrykkeri 1967. 39 S.,3799GUNNARTRIER7.	(39 p.),chunk_8,
27350,2660.0,TRIER,,Trier Josef Trier Josef Devisengesetzgebung Bd. I Das legislativ© Devisenrecht Bd. II Das administrative Devisenrecht systematischer Teil III Das administrative Devisenrecht LänderÜbergabe Berlin Nonnes Erben 1939 • Dr 2869¿W Jouni WUST,JOSEFTRIER Joui WUST,chunk_8,
27351,2661.0,CRONIN,83860,"Öl, O. C. R. O. N. Mary J. v. Ä. Cronin Mary J. Doing Business on the Internet How the Electronic Highway is Transforming America's Companies New York: Van Nostrand Reinhold 1994 23 cm A XI 308 S. 32742",83860MARY J.CRONIN  p 32742 ,chunk_1,
27352,2662.0,CROPP,,"Cropp, Otto D. Cropp, Otto D. Die Vermögenslage der deutschen Versicherungs-Aktiengesellschaften während der Inflationszeit bis zur Umstellung der Bilanzen auf Goldmark Berlin: Joly Cropp Co. 1924. 71 S.",OTTOCROPP.	(7l S.) ,chunk_1,
27353,2663.0,CROQUEZ,,Croquez Gilbert s Code des assurances,GILBERTCROQUEZces   ... ,chunk_1,
27354,2664.0,CROSBY,86664,"Crosby, Philip B. Crosby, Philip B. Qualität 2000 Kundennah Teamorientiert Insgesamt Aus dem Amerikanischen übersetzt von Annemarie Pumpernig und Stephan Gebauer München Carl Hanser Verlag 199 24 cm XI 2","86664PHILIP B.CROSBY-24cm.XI,2",chunk_1,
27355,2665.0,CROUZON,7064/52,Crouzon Crouzon Les assurances sociales Guide à l'usage du corps médical Paris Masson Cie 1930 12 p 1790 Dr méd J J X,"7064/52O.CROUZON     JjX"" ",chunk_1,
27356,2666.0,CRUCHON,5083,Cruohon Amédée Cruohon Amédée Le franc suisse während und nach dem Krieg Lausanne Payot Cie 1932 241 p 1950 ™ Dr,5083AMÉDÉECRUCHON    (Dr.) ,chunk_1,
27357,2667.0,CRUCIGER,2631,Cruciger Gustav Cruciger Gustav Die Praxis der Rückversicherung München Vitalis Verlag 1926 270 S 193,2631GUSTAVCRUCIGER       S* ,chunk_1,
27358,2668.0,CRÜGER,,Crüger Hans Spariblust Rudolf u. H. G. Das Reichsgesetz betreffend die Erwerbs- und Wirtschaftsgenossenschaften 1916 831 W. Dr.,HANSCRÜGER    (Dr.) ,chunk_1,
27359,2669.0,CRUM,,"Crum Frederick S. Crum, Frederick S. A new method of life table construction. New York 1918. 43 A","FREDERICK SCRUM43.) & A, ",chunk_1,
27360,2670.0,CSAJKA (CH / ICCE),82703,82703 Csajka CilICCE v Microsoft Word 97 Schritt für Schritt Redmond WA Microsoft Press 1997 24 cm XXVIII 290 S. l Diskette,82703CSAJKA (CH / ICCE)diskette. ,chunk_1,
27361,2771.0,KATZENBACH,,Katzenbach Jon R Katzenbach Jon R J Smith Douglas K Teams Der Schlüssel zur Hochleistungsorganisation Aus dem Amerikanischen übersetzt von Annemarie Pumpernig und Stefan Gebauer Manager Magazin Edition Wien Wirtschaftsverlag Überr,JON R.KATZENBACHag) Ueberr,chunk_4,
27362,2772.0,KATZ-FOERSTER,,Katz Foerster Arthur Katz Foerstner Arthur Handbuch der Tschechoslowakischen Wirtschaft Mit 126 Abb. 3 Kart. 4 Karten Skizze 4 Kunstbeil Berlin Halensee Internat Verlage Gesellschaft 1923 XIII 399 S,"ARTHURKATZ-FOERSTER, 399 S.) ",chunk_4,
27363,2773.0,KATZ-FOERSTNER,7605,Katz Fürstner Arthur Katz Fürstner Arthur Handbuch der Schweizerischen Wirtschaft 3 A Mit Abbildungen Karten Kunstbeil Basel: Wirtwirtschaftsverlag AG 1933 94 VIII 214 S A,7605ARTHURKATZ-FOERSTNER214 S.) A ,chunk_4,
27364,2774.0,KATZ-FOERSTNER,7602,"Katz Foerstner Arthur. Katz Foerstner Arthur. Handbuch der Tschechoslowakischen Wirtschaft. Mit 160 Abb. 4 Karten. 14 Kartenakapitel, 4 Kunstbeil. Berlin: Halensee Internationale Verlagsgesellschaft 1931. IX 244 S.","7602ARTHURKATZ-FOERSTNERX,244 S.) ",chunk_4,
27365,2775.0,KATZ-FOERSTNER,7601,"Katz Foerstner » Arthur Katz Foerstner. Arthur Handbuch der Württembergischen Wirtschaft 4. Auflage mit 81 Abbildungen, 11 Kartenskizzen, 2 Kunstbeil. Berlin-Halensee: Deutscher Handels- und Industrie-Verlag 1931. (V, 16 S.)",7601ARTHURKATZ-FOERSTNER6s')    A ,chunk_4,
27366,2776.0,KATZ-FOERSTNER,7646,Katz Foerstner Arthur 7 Katz Foerstner Arthur Handbuch der Schweizerischen Wirtschaft Mit 107 Abb. 4 Kart. 6 Karten Skizzen 2 Kunstbeil Berlin Halensee Internat Verlags Gesellschaft 1926 IX 324 S,"7646ARTHURKATZ-FOERSTNER(IX,324 S ",chunk_4,
27367,2777.0,KATZ-FOERSTNER,7603,Katz Foerstner Arthur v P 3 Katz Foer tner Arthur Wirtschafts Jahrbuch für Palästina Mit 56 Abb Basel: Iffach Verlags AG 1936 IX 122 S 9 Dr,7603ARTHURKATZ-FOERSTNER    (Dr.) ,chunk_4,
27368,2778.0,KAUDERER,,Kauderer Fr. Kauderer Fr. Das Heilssystem von FK Naturheilinstitut Vogelsiefen Speicher Appenzell AR Speicher oJ 19 S,FR.KAUDERER.	(19 S.) ,chunk_4,
27369,2779.0,KAUER,,Kauer Harald Kauer Harald Die Taggeldversicherung im Rahmen des neuen Arbeitsvertragsrechts Untersuchungen zu Art 524a Abs 4 OR Europäische Hochschulschriften Reihe II i Rechtswissenschaft Bd 169 Bern Herbert Lang Frankfurt Peter Lang 1977,"HARALDKAUERang, 1977.",chunk_4,
27370,2780.0,KAUF,,Kauf Kauf und Verkauf von Unternehmen Wie man Mergers und acquisitions erfolgreich realisiert Eine Wegleitung Hrsg. von Michel Brand 2. Auflage Zürich Verlag Industrielle Organisation 1986 32 cm • Ordner 2 Exemplare,KAUFxemplare. ,chunk_4,
27371,2741.0,MARGAIRAZ,91552,Margaira z f André — Margairaz André. L'impôt sur la richesse. Une erreur Bern: Éditions Cosmos 1977. 21 cm 63 p. tab,91552ANDRÉMARGAIRAZ63 p.tab. ,chunk_5,
27372,2742.0,MARGAIRAZ,82872,Margairaz André Margairaz André La fraude fiscale et ses conséquences Comment on échappe à l'impôt Aigle: Chez l'auteur 1971 23 cm 536 p 11750,82872ANDRÉMARGAIRAZ6 p 11750 ,chunk_5,
27373,2743.0,MARGAIRAZ,1053/A,Margairaz André JO ö 3 Margairaz André Nouveau guide pratique des impôts pour la Suisse romande Sammlung Handel und Industrie Genève Edition Générales 1963 21 cm 494 S. Von Prof. Marchand,1053/AANDRÉMARGAIRAZ.Marchand ,chunk_5,
27374,2744.0,MARGELISCH (CH/IFUE),87672,87672 Margelisch CHIFUE ICAIL 97 The sixth International conference of artificial intelligence law Proceedings of the Conference 30 June – 3 July 1997 The University of Melbourne Law School Melbourne Victoria Australia New York ACM A,87672MARGELISCH (CH/IFUE)ork: ACM A,chunk_5,
27375,2745.0,MARGELISCH (CH/IFUE),86990,86990 Margelisch CHIFUE 1 CA IL 91 The Third International Conference on Artificial Intelligence Law Proceedings of the Conference June 25–28 1991 St Catherine's College Oxford England New York ACM Association for Computing Machinery 1991,"86990MARGELISCH (CH/IFUE)ery, 1991.",chunk_5,
27376,2746.0,MARGELISCH (IA),83673,8367 Margellaoh I A Boggan Scott FarKas David Uelinsfce Joe Developping online help for Windows with diskette Carrael I N SAMS Publishing 1993 23 cm XXV 462 S.,"83673MARGELISCH (IA)XV,462 p, ",chunk_5,
27377,2747.0,MARGERISON,83391,Tarterison Charles Margeríaon Charles Managemententwicklung Führungskräfte fördern und entwickeln Aus dem Englischen übersetzt von Maria Beck Frankfurt/Main: Campus Verlag GmbH 1992 21 cm A 223 S G Dr. Kühn,83391CHARLESMARGERISON Dr .Kühn ,chunk_5,
27378,2748.0,MARGOLIS,,Margolis Philip E Danieli Peter A MPE C A software engineering approach,PHILIP E.MARGOLISach   ... ,chunk_5,
27379,2749.0,MARGOT,,Margot Alfred B. Margotj Alfred B. Schmitt Herbert J. Brevier der Wertanalyse und Produktkostenplanung in Entwicklung und Konstruktion Praktische Betriebswirtschaft Schriftenreihe des Instituts für Betriebswirtschaft an der Hochschule St. Galle,ALFRED B.MARGOTe St.Galle,chunk_5,
27380,2750.0,MARGUERON,,Margueron Claude s Dictionnaire moderne français italien italien français par GM,CLAUDEMARGUERONM'    ... ,chunk_5,
27381,2741.0,SCHRANZ,2365,"Schranz Peter. Technische Versicherungen. Leitfäden für das Versicherungswesen. Zürich: Verlag des Schweizerischen Kaufmännischen Verbands 1986. Ä 22 cm, 312 S. 23950",2365PETERSCHRANZ S. 23950 ,chunk_7,
27382,2742.0,SCHRAUFSTETTER,,Schraufstetter R. Die Volksversicherung in Deutschland und die Versuche zu ihrer Reform zu Anfang des Jahres 1910. München: Wolf Sohn 1910. 167 S.,R.SCHRAUFSTETTERec.publ.) ,chunk_7,
27383,2743.0,SCHREIBE,,Schreibe schreibe richtig schreibe klar s Michligk Paul,SCHREIBEaul   ... ,chunk_7,
27384,2744.0,SCHREIBER,87196,Schreiber Alfred Schreiber Alfred Fachwörterbuch Betreibung und Konkurs Terminologie juridique poursuite et faillite Terminologia giuridica esecuzione e fallimento 7. Auflage überarbeitet von Moritz Bächler François Mudry und Flavio Co,87196ALFREDSCHREIBER Flavio Co,chunk_7,
27385,2745.0,SCHREIBER,86462,Schreiber Alfred Schreiber Alfred Terminologie des schweizerischen Zivilrechtss Personenrecht Familienrecht Erbrecht Sachenrecht Deutsch-Französisch Italienisch Englisch Systematisches und alphabetisches Wörterbuch,86462ALFREDSCHREIBERisches Wör,chunk_7,
27386,2746.0,SCHREIBER,1813,Schreiber Alfred Schreiber Alfred Terminologie des schweizerischen Zivilrechts Personenrecht Familienrecht Erbrecht Sachenrecht Deutsches Französisches Italienisch Englisch Systematisches und alphabetisches Wörterbuch Wadenswil Stutz,1813ALFREDSCHREIBERwil:Stutz ,chunk_7,
27387,2747.0,SCHREIBER,4132,Schreiber Hanna E. Schreiber Hanna E. Grundlagen moderner Personalführung in Fällen Hrsg. HES München Verlag Moderne Industrie 1979 23 cm 304 S. 18277 S.,4132HANNS E.SCHREIBERS 18277	S ,chunk_7,
27388,2748.0,SCHREIBER,94418,Schreiber Henri Louis Schreiber Henri Louis Die Ankunftspflicht dritter Personen im Steuerveranlagungsverfahren St. Gallen Fehr 1951 104 S K 2636,94418HENRI LOUISESCHREIBER.) K 2636 ,chunk_7,
27389,2749.0,SCHREIBER,86603,Schreiber Josef Schreiber Josef Beschaffung von Informatikmitteln Pflichtenheft Evaluation Entscheidung Hrsg. von der Schweizerischen Vereinigung für Datenverarbeitung S7ß 2 Überarbeitete und aktualisierte Auflage Bern Verlag P au Haup,86603JOSEFSCHREIBER au}. Haup,chunk_7,
27390,2750.0,SCHREIBER,85843,Schreiber Josef Schreiber Josef Beschaffung von Informatikmitteln Kriterien Pflichtenheft Bewertung Hrss. von der Schweizerischen Vereinigung für Datenverarbeitung Bern Verlag Paul Haupt 1991 23 cm 222 S 304003040730465,"85843JOSEFSCHREIBER0407,30465",chunk_7,
27391,2731.0,POLLARD,3263,"Pollard J H. Pollard J H. Mathematical models for the growth of human populations. Cambridge: University Press 1973. 24 cm. XII, 186 p. fig. tab. 15750",3263J.H.POLLARDab. 15750 ,chunk_6,
27392,2732.0,PÖLLATH,,Pablath Reinhard Steuern in Frankreich Hrsg von Mitarbeitern des Büros F Lefebvre RP Albert JRädler,REINHARDPÖLLATHädler ... ,chunk_6,
27393,2733.0,POLLEDRI (AD) R305,84694,AO 2r 84 694 Pfl Q Jenaainl VW Langenscheidt L1 s Handwörterbuch Italienisch Berlin MÜnchen seit Wie Zürich Langenscheidt KG 1987 22 OM 558654 S,84694POLLEDRI (AD) R30558+654 S. ,chunk_6,
27394,2734.0,POLLI,,Polli Eugen s Lehmann Hans Rudolf PB1 Personalauswahl strategischer Erfolgsfaktor,EUGENPOLLIafaictor. ,chunk_6,
27395,2735.0,POLLIRER,83881,Poller Hans Jürgen. Pollxrer Hans Jürgen. Das Österreichische Datenschutzgesetz und seine Anwendung. Wien: Mauzsche Verlags- und Universitätsbuchhandlung 1980. A. 30 cm. 224 S. Anhang 3284.,83881HANS-JÜRGENPOLLIRERnhang 3284,chunk_6,
27396,2736.0,POLLOCK,,"Pollock, James Edward. Pollock, James Edward and James Chisho. Im Medical handbook of life assurance for the use of medical and other officers of companies 3rd London Cassell Co 1889. 216 S.","JAMES EDWARDPOLLOCK—— - • f"" ",chunk_6,
27397,2737.0,POLLUX BÄHLER,2642,Pollux Bähler Georges Pollux Versicherungen Zauber Schriften des Vereins für wirtschaftliche Studien. Thüringen Geno Be- schaftsdmckerei 1945 92 S K 80,2642GEORGESPOLLUX BÄHLER S.) K 80 ,chunk_6,
27398,2738.0,POLLUX BÄHLER,94163,Pollux Bähler Georges 94163 Pollux Wer leitete Deutschland Die eigentlichen Kriegsverbrecher 50 Drahtzieher hinter den Kulissen Zürich Verein für wirtschaftliche Studien 1945 36 S 1945 5682 9 A,94163GEORGESPOLLUX BÄHLER        A ,chunk_6,
27399,2739.0,POLLUX BÄHLER,93145,Pollux Bâiller Georges Pollux Truats in der Schweiz Die schweizerische Politik im Schlepptau der Hochfinanz Zürich Verein für wirtschaftliche Studien 1944 149 3 1945 5268,"93145GEORGESPOLLUX BÄHLER945,5268. ",chunk_6,
27400,2740.0,POLTÉRA,,Poltèra Reto Zünfte Zürichs einst und jetzt Zum Jubiläum ihres 10jährigen Bestehens herausgegeben von der Zunft Witikon Zürich Redaktion Rudolf Bihrer RP,"RETOPOLTÉRA, R'P') . ",chunk_6,
27401,2761.0,FRAGEN,2069/34,Fragen Fragen betriebstechnische der Lebensversicherung Folge s Außendienstverwaltung die betriebstechnische,2069/34FRAGENechnische ,chunk_2,
